query_id,query_text,query_type,language,video,segment_index,start_time,end_time,relevance,notes
auto_0327,"where do they talk about utstyrt 3x50% sjøvannspumpe, oppgave forsyne?",natural_search,no,Johan Sverdrup - System 50 - Sjøvann,0,0.0,13.14,1,auto_negative_same_video
auto_0327,"where do they talk about utstyrt 3x50% sjøvannspumpe, oppgave forsyne?",natural_search,no,David Pogue- Simplicity sells - TED Talk,157,914.48,919.62,0,auto_negative_other_video
auto_0327,"where do they talk about utstyrt 3x50% sjøvannspumpe, oppgave forsyne?",natural_search,no,Sir Ken Robinson- Do schools kill creativity. - TED Talk,466,1122.74,1125.52,0,auto_negative_other_video
auto_0328,"på prosessplattformen med sjøvann,",exact_keyword,no,Johan Sverdrup - System 50 - Sjøvann,12,102.34,112.84,3,auto_seed_positive
auto_0328,"på prosessplattformen med sjøvann,",exact_keyword,no,Johan Sverdrup - System 50 - Sjøvann,0,0.0,13.14,1,auto_negative_same_video
auto_0328,"på prosessplattformen med sjøvann,",exact_keyword,no,Al Gore- Averting the climate crisis - TED Talk,236,900.78,902.66,0,auto_negative_other_video
auto_0328,"på prosessplattformen med sjøvann,",exact_keyword,no,Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk,274,582.5399999999998,584.02,0,auto_negative_other_video
auto_0329,"where do they talk about utstyrt 3x50% sjøvannspumpe, oppgave forsyne?",natural_search,no,Johan Sverdrup - System 50 - Sjøvann,12,102.34,112.84,3,auto_seed_positive
auto_0329,"where do they talk about utstyrt 3x50% sjøvannspumpe, oppgave forsyne?",natural_search,no,Johan Sverdrup - System 50 - Sjøvann,14,114.4,120.36,1,auto_negative_same_video
auto_0329,"where do they talk about utstyrt 3x50% sjøvannspumpe, oppgave forsyne?",natural_search,no,Sir Ken Robinson- Do schools kill creativity. - TED Talk,259,639.0,639.44,0,auto_negative_other_video
auto_0329,"where do they talk about utstyrt 3x50% sjøvannspumpe, oppgave forsyne?",natural_search,no,Jehane Noujaim- My wish- A global day of film - TED Talk,119,419.66,423.22,0,auto_negative_other_video
auto_0330,"på prosessplattformen med sjøvann,",exact_keyword,no,Johan Sverdrup - System 50 - Sjøvann,12,102.34,112.84,3,auto_seed_positive
auto_0330,"på prosessplattformen med sjøvann,",exact_keyword,no,Johan Sverdrup - System 50 - Sjøvann,35,258.28,258.9,1,auto_negative_same_video
auto_0330,"på prosessplattformen med sjøvann,",exact_keyword,no,17Min,76,307.04,312.06,0,auto_negative_other_video
auto_0330,"på prosessplattformen med sjøvann,",exact_keyword,no,Hans Rosling- The best stats you've ever seen - TED Talk,280,919.72,924.3,0,auto_negative_other_video
auto_0331,"where do they talk about utstyrt 3x50% sjøvannspumpe, oppgave forsyne?",natural_search,no,Johan Sverdrup - System 50 - Sjøvann,13,113.80000000000001,114.4,3,auto_seed_positive
auto_0331,"where do they talk about utstyrt 3x50% sjøvannspumpe, oppgave forsyne?",natural_search,no,Johan Sverdrup - System 50 - Sjøvann,9,84.53999999999999,92.26,1,auto_negative_same_video
auto_0331,"where do they talk about utstyrt 3x50% sjøvannspumpe, oppgave forsyne?",natural_search,no,Jehane Noujaim- My wish- A global day of film - TED Talk,229,772.72,776.32,0,auto_negative_other_video
auto_0331,"where do they talk about utstyrt 3x50% sjøvannspumpe, oppgave forsyne?",natural_search,no,Johan Sverdrup – System 18 – Havbunnsbrønner og,1,5.06,9.64,0,auto_negative_other_video
auto_0332,"på prosessplattformen med sjøvann,",exact_keyword,no,Johan Sverdrup - System 50 - Sjøvann,13,113.80000000000001,114.4,3,auto_seed_positive
auto_0332,"på prosessplattformen med sjøvann,",exact_keyword,no,Johan Sverdrup - System 50 - Sjøvann,31,246.82,248.12,1,auto_negative_same_video
auto_0332,"på prosessplattformen med sjøvann,",exact_keyword,no,30Min,337,933.94,936.0,0,auto_negative_other_video
auto_0332,"på prosessplattformen med sjøvann,",exact_keyword,no,Sir Ken Robinson- Do schools kill creativity. - TED Talk,362,882.9,882.94,0,auto_negative_other_video
auto_0333,"where do they talk about utstyrt 3x50% sjøvannspumpe, oppgave forsyne?",natural_search,no,Johan Sverdrup - System 50 - Sjøvann,13,113.80000000000001,114.4,3,auto_seed_positive
auto_0333,"where do they talk about utstyrt 3x50% sjøvannspumpe, oppgave forsyne?",natural_search,no,Johan Sverdrup - System 50 - Sjøvann,22,182.14000000000001,190.9,1,auto_negative_same_video
auto_0333,"where do they talk about utstyrt 3x50% sjøvannspumpe, oppgave forsyne?",natural_search,no,30Min,132,422.5,427.14,0,auto_negative_other_video
auto_0333,"where do they talk about utstyrt 3x50% sjøvannspumpe, oppgave forsyne?",natural_search,no,Hans Rosling- The best stats you've ever seen - TED Talk,333,1064.94,1066.56,0,auto_negative_other_video
auto_0334,"på prosessplattformen med sjøvann,",exact_keyword,no,Johan Sverdrup - System 50 - Sjøvann,13,113.80000000000001,114.4,3,auto_seed_positive
auto_0334,"på prosessplattformen med sjøvann,",exact_keyword,no,Johan Sverdrup - System 50 - Sjøvann,34,256.6,258.28,1,auto_negative_same_video
auto_0334,"på prosessplattformen med sjøvann,",exact_keyword,no,Sir Ken Robinson- Do schools kill creativity. - TED Talk,261,641.82,644.12,0,auto_negative_other_video
auto_0334,"på prosessplattformen med sjøvann,",exact_keyword,no,David Pogue- Simplicity sells - TED Talk,184,1037.74,1042.06,0,auto_negative_other_video
auto_0335,where do they talk about Behandlet diesel gjennom behandlet dieselfilter?,natural_search,no,Johan Sverdrup - System 62 - Diesel,6,41.620000000000005,48.26,3,auto_seed_positive
auto_0335,where do they talk about Behandlet diesel gjennom behandlet dieselfilter?,natural_search,no,Johan Sverdrup - System 62 - Diesel,4,30.4,35.46,1,auto_negative_same_video
auto_0335,where do they talk about Behandlet diesel gjennom behandlet dieselfilter?,natural_search,no,Jehane Noujaim- My wish- A global day of film - TED Talk,391,1354.28,1358.22,0,auto_negative_other_video
auto_0335,where do they talk about Behandlet diesel gjennom behandlet dieselfilter?,natural_search,no,Jehane Noujaim- My wish- A global day of film - TED Talk,273,887.16,891.2,0,auto_negative_other_video
auto_0336,før den distribueres til,exact_keyword,no,Johan Sverdrup - System 62 - Diesel,6,41.620000000000005,48.26,3,auto_seed_positive
auto_0336,før den distribueres til,exact_keyword,no,Johan Sverdrup - System 62 - Diesel,8,56.58,58.64,1,auto_negative_same_video
auto_0336,før den distribueres til,exact_keyword,no,Jehane Noujaim- My wish- A global day of film - TED Talk,1,7.68,11.8,0,auto_negative_other_video
auto_0336,før den distribueres til,exact_keyword,no,Joshua Prince-Ramus- Behind the design of Seattle's library - TED Talk,55,175.94,179.16,0,auto_negative_other_video
auto_0337,where do they talk about Behandlet diesel gjennom behandlet dieselfilter?,natural_search,no,Johan Sverdrup - System 62 - Diesel,6,41.620000000000005,48.26,3,auto_seed_positive
auto_0337,where do they talk about Behandlet diesel gjennom behandlet dieselfilter?,natural_search,no,Johan Sverdrup - System 62 - Diesel,2,10.860000000000003,19.78,1,auto_negative_same_video
auto_0337,where do they talk about Behandlet diesel gjennom behandlet dieselfilter?,natural_search,no,Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk,102,222.22000000000003,224.02,0,auto_negative_other_video
auto_0337,where do they talk about Behandlet diesel gjennom behandlet dieselfilter?,natural_search,no,Jehane Noujaim- My wish- A global day of film - TED Talk,178,588.3,593.44,0,auto_negative_other_video
auto_0338,før den distribueres til,exact_keyword,no,Johan Sverdrup - System 62 - Diesel,6,41.620000000000005,48.26,3,auto_seed_positive
auto_0338,før den distribueres til,exact_keyword,no,Johan Sverdrup - System 62 - Diesel,15,88.64,91.08,1,auto_negative_same_video
auto_0338,før den distribueres til,exact_keyword,no,Rick Warren- A life of purpose - TED Talk,331,981.6,984.28,0,auto_negative_other_video
auto_0338,før den distribueres til,exact_keyword,no,Johan Sverdrup - System 20 - Separasjon og,33,246.60000000000002,249.26,0,auto_negative_other_video
auto_0339,where do they talk about Livebåter samt mobbåtene strengere krav?,natural_search,no,Johan Sverdrup - System 62 - Diesel,13,75.58,84.58,3,auto_seed_positive
auto_0339,where do they talk about Livebåter samt mobbåtene strengere krav?,natural_search,no,Johan Sverdrup - System 62 - Diesel,14,85.66000000000001,88.62,1,auto_negative_same_video
auto_0339,where do they talk about Livebåter samt mobbåtene strengere krav?,natural_search,no,David Pogue- Simplicity sells - TED Talk,0,6.480000000000002,16.88,0,auto_negative_other_video
auto_0339,where do they talk about Livebåter samt mobbåtene strengere krav?,natural_search,no,Comedy 2,91,193.52,194.62,0,auto_negative_other_video
auto_0340,RP har strengere krav,exact_keyword,no,Johan Sverdrup - System 62 - Diesel,13,75.58,84.58,3,auto_seed_positive
auto_0340,RP har strengere krav,exact_keyword,no,Johan Sverdrup - System 62 - Diesel,15,88.64,91.08,1,auto_negative_same_video
auto_0340,RP har strengere krav,exact_keyword,no,Sir Ken Robinson- Do schools kill creativity. - TED Talk,409,977.5,979.06,0,auto_negative_other_video
auto_0340,RP har strengere krav,exact_keyword,no,30Min,417,1117.92,1119.14,0,auto_negative_other_video
auto_0341,where do they talk about Livebåter samt mobbåtene strengere krav?,natural_search,no,Johan Sverdrup - System 62 - Diesel,13,75.58,84.58,3,auto_seed_positive
auto_0341,where do they talk about Livebåter samt mobbåtene strengere krav?,natural_search,no,Johan Sverdrup - System 62 - Diesel,15,88.64,91.08,1,auto_negative_same_video
auto_0341,where do they talk about Livebåter samt mobbåtene strengere krav?,natural_search,no,Rick Warren- A life of purpose - TED Talk,297,883.2,886.64,0,auto_negative_other_video
auto_0341,where do they talk about Livebåter samt mobbåtene strengere krav?,natural_search,no,Comedy 2,202,402.78,403.14,0,auto_negative_other_video
auto_0342,RP har strengere krav,exact_keyword,no,Johan Sverdrup - System 62 - Diesel,13,75.58,84.58,3,auto_seed_positive
auto_0342,RP har strengere krav,exact_keyword,no,Johan Sverdrup - System 62 - Diesel,9,58.64,61.64,1,auto_negative_same_video
auto_0342,RP har strengere krav,exact_keyword,no,Comedy 2,61,128.28,129.76,0,auto_negative_other_video
auto_0342,RP har strengere krav,exact_keyword,no,Dan Dennett- Let's teach religion -- all religion -- in schools - TED Talk,484,1387.78,1388.34,0,auto_negative_other_video
auto_0343,where do they talk about Rådiesel bunkres LQ-plattformen forsyningsfartøy føres?,natural_search,no,Johan Sverdrup - System 62 - Diesel,3,21.840000000000003,28.94,3,auto_seed_positive
auto_0343,where do they talk about Rådiesel bunkres LQ-plattformen forsyningsfartøy føres?,natural_search,no,Johan Sverdrup - System 62 - Diesel,11,68.88000000000001,70.78,1,auto_negative_same_video
auto_0343,where do they talk about Rådiesel bunkres LQ-plattformen forsyningsfartøy føres?,natural_search,no,Johan Sverdrup - System 42 - Kjemikalieinjeksjon,16,109.96000000000001,111.1,0,auto_negative_other_video
auto_0343,where do they talk about Rådiesel bunkres LQ-plattformen forsyningsfartøy føres?,natural_search,no,video1,229,713.78,716.2,0,auto_negative_other_video
auto_0344,og føres inn på,exact_keyword,no,Johan Sverdrup - System 62 - Diesel,3,21.840000000000003,28.94,3,auto_seed_positive
auto_0344,og føres inn på,exact_keyword,no,Johan Sverdrup - System 62 - Diesel,5,36.74,40.68,1,auto_negative_same_video
auto_0344,og føres inn på,exact_keyword,no,Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk,78,174.2,176.82,0,auto_negative_other_video
auto_0344,og føres inn på,exact_keyword,no,Johan Sverdrup - System 50 - Sjøvann,4,48.68000000000001,54.3,0,auto_negative_other_video
auto_0345,where do they talk about Rådiesel bunkres LQ-plattformen forsyningsfartøy føres?,natural_search,no,Johan Sverdrup - System 62 - Diesel,3,21.840000000000003,28.94,3,auto_seed_positive
auto_0345,where do they talk about Rådiesel bunkres LQ-plattformen forsyningsfartøy føres?,natural_search,no,Johan Sverdrup - System 62 - Diesel,2,10.860000000000003,19.78,1,auto_negative_same_video
auto_0345,where do they talk about Rådiesel bunkres LQ-plattformen forsyningsfartøy føres?,natural_search,no,Jehane Noujaim- My wish- A global day of film - TED Talk,98,356.9,359.8,0,auto_negative_other_video
auto_0345,where do they talk about Rådiesel bunkres LQ-plattformen forsyningsfartøy føres?,natural_search,no,Dan Dennett- Let's teach religion -- all religion -- in schools - TED Talk,213,599.68,601.36,0,auto_negative_other_video
auto_0346,og føres inn på,exact_keyword,no,Johan Sverdrup - System 62 - Diesel,3,21.840000000000003,28.94,3,auto_seed_positive
auto_0346,og føres inn på,exact_keyword,no,Johan Sverdrup - System 62 - Diesel,4,30.4,35.46,1,auto_negative_same_video
auto_0346,og føres inn på,exact_keyword,no,Rick Warren- A life of purpose - TED Talk,17,65.68,67.34,0,auto_negative_other_video
auto_0346,og føres inn på,exact_keyword,no,Johan Sverdrup System 23 Gasskompresjon og re-injeksjon,21,134.4,136.82,0,auto_negative_other_video
auto_0347,where do they talk about Hensikten nitrogensystemet levere nitrogen alle?,natural_search,no,Johan Sverdrup - System 64 - Nitrogen,1,13.16,20.72,3,auto_seed_positive
auto_0347,where do they talk about Hensikten nitrogensystemet levere nitrogen alle?,natural_search,no,Johan Sverdrup - System 64 - Nitrogen,4,34.1,38.44,1,auto_negative_same_video
auto_0347,where do they talk about Hensikten nitrogensystemet levere nitrogen alle?,natural_search,no,Johan Sverdrup - System 44 - Produsert vann,12,85.84,93.04,0,auto_negative_other_video
auto_0347,where do they talk about Hensikten nitrogensystemet levere nitrogen alle?,natural_search,no,Comedy 2,209,412.74,413.82,0,auto_negative_other_video
auto_0348,til alle forbrukere i,exact_keyword,no,Johan Sverdrup - System 64 - Nitrogen,1,13.16,20.72,3,auto_seed_positive
auto_0348,til alle forbrukere i,exact_keyword,no,Johan Sverdrup - System 64 - Nitrogen,13,86.96,89.2,1,auto_negative_same_video
auto_0348,til alle forbrukere i,exact_keyword,no,30Min,644,1581.66,1583.96,0,auto_negative_other_video
auto_0348,til alle forbrukere i,exact_keyword,no,Majora Carter- Greening the ghetto - TED Talk,42,119.68,122.78,0,auto_negative_other_video
auto_0349,where do they talk about Hensikten nitrogensystemet levere nitrogen alle?,natural_search,no,Johan Sverdrup - System 64 - Nitrogen,1,13.16,20.72,3,auto_seed_positive
auto_0349,where do they talk about Hensikten nitrogensystemet levere nitrogen alle?,natural_search,no,Johan Sverdrup - System 64 - Nitrogen,12,82.44,85.88,1,auto_negative_same_video
auto_0349,where do they talk about Hensikten nitrogensystemet levere nitrogen alle?,natural_search,no,Rick Warren- A life of purpose - TED Talk,329,977.9,979.76,0,auto_negative_other_video
auto_0349,where do they talk about Hensikten nitrogensystemet levere nitrogen alle?,natural_search,no,Rick Warren- A life of purpose - TED Talk,297,883.2,886.64,0,auto_negative_other_video
auto_0350,til alle forbrukere i,exact_keyword,no,Johan Sverdrup - System 64 - Nitrogen,1,13.16,20.72,3,auto_seed_positive
auto_0350,til alle forbrukere i,exact_keyword,no,Johan Sverdrup - System 64 - Nitrogen,11,81.42,82.44,1,auto_negative_same_video
auto_0350,til alle forbrukere i,exact_keyword,no,Johan Sverdrup - System 29 - Vanninjeksjon,20,119.92,123.26,0,auto_negative_other_video
auto_0350,til alle forbrukere i,exact_keyword,no,Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk,16,42.82,44.5,0,auto_negative_other_video
auto_0351,where do they talk about hele nitrogensystemet Johan Sverdrup lokalisert?,natural_search,no,Johan Sverdrup - System 64 - Nitrogen,0,0.0,10.36,3,auto_seed_positive
auto_0351,where do they talk about hele nitrogensystemet Johan Sverdrup lokalisert?,natural_search,no,Johan Sverdrup - System 64 - Nitrogen,16,107.4,112.24,1,auto_negative_same_video
auto_0351,where do they talk about hele nitrogensystemet Johan Sverdrup lokalisert?,natural_search,no,Rick Warren- A life of purpose - TED Talk,251,747.52,749.26,0,auto_negative_other_video
