video,segment_index,start_time,end_time,language,scene_id,text
Johan Sverdrup – System 18 – Havbunnsbrønner og,6,24.02,28.64,no,0,"Kjenner til spesielle driftsforhold, aktuelle hjelpesystemer"
Johan Sverdrup – System 18 – Havbunnsbrønner og,7,28.64,31.9,no,0,Og hvilke kjemikalier som indiseres
Johan Sverdrup – System 18 – Havbunnsbrønner og,7,28.64,31.9,no,0,Og hvilke kjemikalier som indiseres
Johan Sverdrup – System 18 – Havbunnsbrønner og,8,31.9,37.36,no,0,Og at du vet hvilke analyser og prøvetakinger som gjøres i systemet
Johan Sverdrup – System 18 – Havbunnsbrønner og,8,31.9,37.36,no,0,Og at du vet hvilke analyser og prøvetakinger som gjøres i systemet
Johan Sverdrup – System 18 – Havbunnsbrønner og,9,38.540000000000006,42.58,no,0,Du kan lese mer om systemet i systembeskrivelsen
Johan Sverdrup – System 18 – Havbunnsbrønner og,9,38.540000000000006,42.58,no,0,Du kan lese mer om systemet i systembeskrivelsen
Johan Sverdrup – System 18 – Havbunnsbrønner og,10,43.660000000000004,48.46,no,0,Trykk på «Neste» for å få en kort systemintroduksjon
Johan Sverdrup – System 18 – Havbunnsbrønner og,10,43.660000000000004,48.46,no,0,Trykk på «Neste» for å få en kort systemintroduksjon
Johan Sverdrup – System 18 – Havbunnsbrønner og,11,51.52,55.98,no,0,Her ser du Sabsi- og brønnrammesystemet på Johan Sverdrup
Johan Sverdrup – System 18 – Havbunnsbrønner og,11,51.52,55.98,no,0,Her ser du Sabsi- og brønnrammesystemet på Johan Sverdrup
Johan Sverdrup – System 18 – Havbunnsbrønner og,12,55.98,58.62,no,1,Som er lokalisert på hardbyen med tilknyttelser
Johan Sverdrup – System 18 – Havbunnsbrønner og,12,55.98,58.62,no,1,Som er lokalisert på hardbyen med tilknyttelser
Johan Sverdrup – System 18 – Havbunnsbrønner og,13,58.64,60.5,no,1,Og har en utnyttning til RP og P2
Johan Sverdrup – System 18 – Havbunnsbrønner og,13,58.64,60.5,no,1,Og har en utnyttning til RP og P2
Johan Sverdrup – System 18 – Havbunnsbrønner og,14,60.5,65.42,no,1,Hensikten med systemet er å produsere olje fra reservoaret
Johan Sverdrup – System 18 – Havbunnsbrønner og,14,60.5,65.42,no,1,Hensikten med systemet er å produsere olje fra reservoaret
Johan Sverdrup – System 18 – Havbunnsbrønner og,15,65.42,68.3,no,1,Samt å injisere vann og gass
Johan Sverdrup – System 18 – Havbunnsbrønner og,15,65.42,68.3,no,1,Samt å injisere vann og gass
Johan Sverdrup – System 18 – Havbunnsbrønner og,16,69.22,74.2,no,1,Systemet består av åtte brønnrammer med plass til fire Sabsi-brønner på hver ramme
Johan Sverdrup – System 18 – Havbunnsbrønner og,16,69.22,74.2,no,1,Systemet består av åtte brønnrammer med plass til fire Sabsi-brønner på hver ramme
Johan Sverdrup – System 18 – Havbunnsbrønner og,17,74.2,78.52,no,1,Brønnstrømmen fordeles til strømningsrør med hjelp av Sabsi-manifoiler
Johan Sverdrup – System 18 – Havbunnsbrønner og,17,74.2,78.52,no,1,Brønnstrømmen fordeles til strømningsrør med hjelp av Sabsi-manifoiler
Johan Sverdrup – System 18 – Havbunnsbrønner og,18,78.52,80.22,no,1,Plassert i brønnrammene
Johan Sverdrup – System 18 – Havbunnsbrønner og,18,78.52,80.22,no,1,Plassert i brønnrammene
Johan Sverdrup – System 18 – Havbunnsbrønner og,19,81.42,86.54,no,1,Injeksjonen av sjøvann og produsert vann benyttes som trykkstøtte for reservoaret
Johan Sverdrup – System 18 – Havbunnsbrønner og,19,81.42,86.54,no,1,Injeksjonen av sjøvann og produsert vann benyttes som trykkstøtte for reservoaret
Johan Sverdrup – System 18 – Havbunnsbrønner og,20,86.54,88.62,no,1,Gass injiseres for å kunne brønne brønnrammen til hver ramme
Johan Sverdrup – System 18 – Havbunnsbrønner og,20,86.54,88.62,no,1,Gass injiseres for å kunne brønne brønnrammen til hver ramme
Johan Sverdrup – System 18 – Havbunnsbrønner og,21,88.64,90.86,no,1,Og for å kunne produsere oljen øverst i reservoaret
Johan Sverdrup – System 18 – Havbunnsbrønner og,21,88.64,90.86,no,1,Og for å kunne produsere oljen øverst i reservoaret
Johan Sverdrup – System 18 – Havbunnsbrønner og,22,90.86,95.84,no,1,Både injeksjon av gass og vann bidrar til økt utvinningsgrad
Johan Sverdrup – System 18 – Havbunnsbrønner og,22,90.86,95.84,no,1,Både injeksjon av gass og vann bidrar til økt utvinningsgrad
Johan Sverdrup – System 18 – Havbunnsbrønner og,23,95.84,104.06,no,1,"Sjøvann, produsert vann og gass sendes fra RP til brønnrammene for injeksjon via dedikerte strømningsrør"
Johan Sverdrup – System 18 – Havbunnsbrønner og,23,95.84,104.06,no,1,"Sjøvann, produsert vann og gass sendes fra RP til brønnrammene for injeksjon via dedikerte strømningsrør"
Johan Sverdrup – System 18 – Havbunnsbrønner og,24,104.06,110.04,no,1,Alle brønnene er utstyrt med en strupeventil som regulerer injeksjonsraten til hver brønn
Johan Sverdrup – System 18 – Havbunnsbrønner og,24,104.06,110.04,no,1,Alle brønnene er utstyrt med en strupeventil som regulerer injeksjonsraten til hver brønn
Johan Sverdrup – System 18 – Havbunnsbrønner og,25,110.04,115.94,no,2,Alle injeksjonsbrønnene har også mulighet til å bytte mellom injeksjon av vann eller gass
Johan Sverdrup – System 18 – Havbunnsbrønner og,25,110.04,115.94,no,2,Alle injeksjonsbrønnene har også mulighet til å bytte mellom injeksjon av vann eller gass
Johan Sverdrup – System 18 – Havbunnsbrønner og,26,116.68,118.48,no,2,"Sjøvann, produsert vann"
Johan Sverdrup – System 18 – Havbunnsbrønner og,26,116.68,118.48,no,2,"Sjøvann, produsert vann"
Johan Sverdrup – System 18 – Havbunnsbrønner og,27,118.64,121.28,no,2,Og gass behandles toppside før injeksjon
Johan Sverdrup – System 18 – Havbunnsbrønner og,27,118.64,121.28,no,2,Og gass behandles toppside før injeksjon
Johan Sverdrup – System 18 – Havbunnsbrønner og,28,122.58,126.68,no,2,Produksjon av olje knyttes opp mot P2 via strømningsrør
Johan Sverdrup – System 18 – Havbunnsbrønner og,28,122.58,126.68,no,2,Produksjon av olje knyttes opp mot P2 via strømningsrør
Johan Sverdrup – System 18 – Havbunnsbrønner og,29,126.68,131.12,no,2,Hver produksjonsbrønn er utstyrt med gassløftfunksjonalitet
Johan Sverdrup – System 18 – Havbunnsbrønner og,29,126.68,131.12,no,2,Hver produksjonsbrønn er utstyrt med gassløftfunksjonalitet
Johan Sverdrup – System 18 – Havbunnsbrønner og,30,131.12,135.52,no,2,Og har en strupeventil som regulerer produksjonsraten for brønnen
Johan Sverdrup – System 18 – Havbunnsbrønner og,30,131.12,135.52,no,2,Og har en strupeventil som regulerer produksjonsraten for brønnen
Johan Sverdrup – System 18 – Havbunnsbrønner og,31,136.92000000000002,140.26,no,2,Avleringshemmer injiseres sub-C på produksjonsbrønnene
Johan Sverdrup – System 18 – Havbunnsbrønner og,31,136.92000000000002,140.26,no,2,Avleringshemmer injiseres sub-C på produksjonsbrønnene
Johan Sverdrup – System 18 – Havbunnsbrønner og,32,140.26,144.54,no,2,For tilførsel av hydraulikk
Johan Sverdrup – System 18 – Havbunnsbrønner og,32,140.26,144.54,no,2,For tilførsel av hydraulikk
Johan Sverdrup – System 18 – Havbunnsbrønner og,33,145.94,147.48,no,2,Elektrisk kraft
Johan Sverdrup – System 18 – Havbunnsbrønner og,33,145.94,147.48,no,2,Elektrisk kraft
Johan Sverdrup – System 18 – Havbunnsbrønner og,34,149.44,150.62,no,2,Fiberkommunikasjon
Johan Sverdrup – System 18 – Havbunnsbrønner og,34,149.44,150.62,no,2,Fiberkommunikasjon
Johan Sverdrup – System 18 – Havbunnsbrønner og,35,150.62,152.72,no,2,MEG
Johan Sverdrup – System 18 – Havbunnsbrønner og,35,150.62,152.72,no,2,MEG
Johan Sverdrup – System 18 – Havbunnsbrønner og,36,152.72,159.62,no,2,Og kjemikalier til brønnrammene er det installert åtte ambilikals
Johan Sverdrup – System 18 – Havbunnsbrønner og,36,152.72,159.62,no,2,Og kjemikalier til brønnrammene er det installert åtte ambilikals
Johan Sverdrup – System 18 – Havbunnsbrønner og,37,159.62,162.5,no,2,Også kalt kontrollkabler på feltet
Johan Sverdrup – System 18 – Havbunnsbrønner og,37,159.62,162.5,no,2,Også kalt kontrollkabler på feltet
Johan Sverdrup – System 18 – Havbunnsbrønner og,38,162.5,167.54,no,2,Tre av kontrollkablene går mellom RP og brønnrammene
Johan Sverdrup – System 18 – Havbunnsbrønner og,38,162.5,167.54,no,2,Tre av kontrollkablene går mellom RP og brønnrammene
Johan Sverdrup – System 18 – Havbunnsbrønner og,39,167.54,168.32,no,2,E
Johan Sverdrup – System 18 – Havbunnsbrønner og,39,167.54,168.32,no,2,E
Johan Sverdrup – System 18 – Havbunnsbrønner og,40,168.32,170.34,no,3,F
Johan Sverdrup – System 18 – Havbunnsbrønner og,40,168.32,170.34,no,3,F
Johan Sverdrup – System 18 – Havbunnsbrønner og,41,170.34,172.84,no,3,Og O
Johan Sverdrup – System 18 – Havbunnsbrønner og,41,170.34,172.84,no,3,Og O
Johan Sverdrup – System 18 – Havbunnsbrønner og,42,172.84,178.1,no,3,Mens de andre fem er installert mellom brønnrammene
Johan Sverdrup – System 18 – Havbunnsbrønner og,42,172.84,178.1,no,3,Mens de andre fem er installert mellom brønnrammene
Johan Sverdrup – System 18 – Havbunnsbrønner og,43,178.64,183.12,no,3,Det er plassert egne kraft- og kommunikasjonsenheter på RP
Johan Sverdrup – System 18 – Havbunnsbrønner og,43,178.64,183.12,no,3,Det er plassert egne kraft- og kommunikasjonsenheter på RP
Johan Sverdrup – System 18 – Havbunnsbrønner og,44,183.12,185.42,no,3,For tilførsel av elektrisk kraft
Johan Sverdrup – System 18 – Havbunnsbrønner og,44,183.12,185.42,no,3,For tilførsel av elektrisk kraft
Johan Sverdrup – System 18 – Havbunnsbrønner og,45,185.42,188.62,no,3,Samt kommunikasjon med sub-C-anlegget
Johan Sverdrup – System 18 – Havbunnsbrønner og,45,185.42,188.62,no,3,Samt kommunikasjon med sub-C-anlegget
Johan Sverdrup – System 18 – Havbunnsbrønner og,46,188.62,193.12,no,3,Disse enhetene formidler kommunikasjon mellom toppside-kontrollsystem
Johan Sverdrup – System 18 – Havbunnsbrønner og,46,188.62,193.12,no,3,Disse enhetene formidler kommunikasjon mellom toppside-kontrollsystem
Johan Sverdrup – System 18 – Havbunnsbrønner og,47,193.12,195.56,no,3,Og kontrollmoduler på brønnrammene
Johan Sverdrup – System 18 – Havbunnsbrønner og,47,193.12,195.56,no,3,Og kontrollmoduler på brønnrammene
Johan Sverdrup – System 18 – Havbunnsbrønner og,48,195.56,202.0,no,3,Kontrollmodulene benyttes for monitorering og operasjon av brønner og manifolder
Johan Sverdrup – System 18 – Havbunnsbrønner og,48,195.56,202.0,no,3,Kontrollmodulene benyttes for monitorering og operasjon av brønner og manifolder
Johan Sverdrup – System 18 – Havbunnsbrønner og,49,202.0,206.48,no,3,HPU-en som forsyner sub-C med hydraulisk kraft
Johan Sverdrup – System 18 – Havbunnsbrønner og,49,202.0,206.48,no,3,HPU-en som forsyner sub-C med hydraulisk kraft
Johan Sverdrup – System 18 – Havbunnsbrønner og,50,206.48,208.3,no,3,Er lokalisert på RP
Johan Sverdrup – System 18 – Havbunnsbrønner og,50,206.48,208.3,no,3,Er lokalisert på RP
Johan Sverdrup – System 18 – Havbunnsbrønner og,51,208.64,213.74,no,3,HPU-en har i oppgave å levere stabilt hydraulikk-trykk til brønnrammene
Johan Sverdrup – System 18 – Havbunnsbrønner og,51,208.64,213.74,no,3,HPU-en har i oppgave å levere stabilt hydraulikk-trykk til brønnrammene
Johan Sverdrup – System 18 – Havbunnsbrønner og,52,213.74,216.76,no,3,Slik at sub-C-ventilene fungerer som tiltenkt
Johan Sverdrup – System 18 – Havbunnsbrønner og,52,213.74,216.76,no,3,Slik at sub-C-ventilene fungerer som tiltenkt
Johan Sverdrup – System 18 – Havbunnsbrønner og,53,216.76,223.58,no,3,HPU-en leverer lavtrykshydraulikkveske for operasjon av hydraulisk opererte ventiler på brønnrammene
Johan Sverdrup – System 18 – Havbunnsbrønner og,53,216.76,223.58,no,3,HPU-en leverer lavtrykshydraulikkveske for operasjon av hydraulisk opererte ventiler på brønnrammene
Johan Sverdrup – System 18 – Havbunnsbrønner og,54,223.58,229.34,no,3,Og høytrykshydraulikkveske for operasjon av nedihulls-sikkerhetsventiler for brønnene
Johan Sverdrup – System 18 – Havbunnsbrønner og,54,223.58,229.34,no,3,Og høytrykshydraulikkveske for operasjon av nedihulls-sikkerhetsventiler for brønnene
Johan Sverdrup – System 18 – Havbunnsbrønner og,55,229.34,236.62,no,4,HPU-en leverer også lavtrykshydraulikkveske for operering av subsurface-isolasjonsventil
Johan Sverdrup – System 18 – Havbunnsbrønner og,55,229.34,236.62,no,4,HPU-en leverer også lavtrykshydraulikkveske for operering av subsurface-isolasjonsventil
Johan Sverdrup – System 18 – Havbunnsbrønner og,56,236.62,238.1,no,4,SSIV
Johan Sverdrup – System 18 – Havbunnsbrønner og,56,236.62,238.1,no,4,SSIV
Johan Sverdrup – System 18 – Havbunnsbrønner og,57,238.64,241.44,no,4,På gasseksport-rørledningen system 32
Johan Sverdrup – System 18 – Havbunnsbrønner og,57,238.64,241.44,no,4,På gasseksport-rørledningen system 32
Johan Sverdrup – System 18 – Havbunnsbrønner og,58,241.44,244.92,no,4,Via en egen dedikert kontrollkabel
Johan Sverdrup – System 18 – Havbunnsbrønner og,58,241.44,244.92,no,4,Via en egen dedikert kontrollkabel
Johan Sverdrup – System 18 – Havbunnsbrønner og,59,246.06,247.68,no,4,System 96
Johan Sverdrup – System 18 – Havbunnsbrønner og,59,246.06,247.68,no,4,System 96
Johan Sverdrup – System 18 – Havbunnsbrønner og,60,247.68,250.2,no,4,Sub-C-struktur og brønnrammer
Johan Sverdrup – System 18 – Havbunnsbrønner og,60,247.68,250.2,no,4,Sub-C-struktur og brønnrammer
Johan Sverdrup – System 18 – Havbunnsbrønner og,61,250.2,252.06,no,4,Inngår i system 18
Johan Sverdrup – System 18 – Havbunnsbrønner og,61,250.2,252.06,no,4,Inngår i system 18
Johan Sverdrup – System 18 – Havbunnsbrønner og,62,252.06,256.54,no,4,Brønnrammestruktur er en stålkonstruksjon hvis hovedfunksjon er
Johan Sverdrup – System 18 – Havbunnsbrønner og,62,252.06,256.54,no,4,Brønnrammestruktur er en stålkonstruksjon hvis hovedfunksjon er
Johan Sverdrup – System 18 – Havbunnsbrønner og,63,257.59999999999997,260.3,no,4,Fundament for utstyr på brønnrammen
Johan Sverdrup – System 18 – Havbunnsbrønner og,63,257.59999999999997,260.3,no,4,Fundament for utstyr på brønnrammen
Johan Sverdrup – System 18 – Havbunnsbrønner og,64,261.78,264.18,no,4,Rammeverk og beskyttelse for brønner
Johan Sverdrup – System 18 – Havbunnsbrønner og,64,261.78,264.18,no,4,Rammeverk og beskyttelse for brønner
Johan Sverdrup – System 18 – Havbunnsbrønner og,65,265.73999999999995,267.96,no,4,Rammeverk for feste av brønnhoder
Johan Sverdrup – System 18 – Havbunnsbrønner og,65,265.73999999999995,267.96,no,4,Rammeverk for feste av brønnhoder
Johan Sverdrup – System 18 – Havbunnsbrønner og,66,269.52000000000004,271.88,no,4,Fundament for manifoldstruktur
Johan Sverdrup – System 18 – Havbunnsbrønner og,66,269.52000000000004,271.88,no,4,Fundament for manifoldstruktur
Johan Sverdrup – System 18 – Havbunnsbrønner og,67,273.18,278.06,no,4,Feste for inntrekkingsutstyr og koblinger for spors og umbilicals
Johan Sverdrup – System 18 – Havbunnsbrønner og,67,273.18,278.06,no,4,Feste for inntrekkingsutstyr og koblinger for spors og umbilicals
Johan Sverdrup – System 18 – Havbunnsbrønner og,68,278.64,282.8,no,4,Og beskyttelse mot fallende gjenstander og tråling
Johan Sverdrup – System 18 – Havbunnsbrønner og,68,278.64,282.8,no,4,Og beskyttelse mot fallende gjenstander og tråling
Johan Sverdrup – System 18 – Havbunnsbrønner og,69,284.68,289.76,no,5,Nå skal vi se på hvor hovedutstyret i system 18 er plassert
Johan Sverdrup – System 18 – Havbunnsbrønner og,69,284.68,289.76,no,5,Nå skal vi se på hvor hovedutstyret i system 18 er plassert
Johan Sverdrup – System 18 – Havbunnsbrønner og,70,289.76,292.1,no,5,Vi begynner med RP
Johan Sverdrup – System 18 – Havbunnsbrønner og,70,289.76,292.1,no,5,Vi begynner med RP
Johan Sverdrup – System 18 – Havbunnsbrønner og,71,293.86,298.48,no,6,HPU til subsisystemet er plassert på RP-skjelderdekk
Johan Sverdrup – System 18 – Havbunnsbrønner og,71,293.86,298.48,no,6,HPU til subsisystemet er plassert på RP-skjelderdekk
Johan Sverdrup – System 18 – Havbunnsbrønner og,72,302.88,308.46,no,9,Topside-del av subsi-kontrollsystem er plassert i subsi-ler på RP
Johan Sverdrup – System 18 – Havbunnsbrønner og,72,302.88,308.46,no,9,Topside-del av subsi-kontrollsystem er plassert i subsi-ler på RP
Johan Sverdrup – System 18 – Havbunnsbrønner og,73,311.88,323.12,no,9,"På P2-mesanindekk finner vi topside-chokene på produksjonslinjene for brønnrammene H, K, O og Q"
Johan Sverdrup – System 18 – Havbunnsbrønner og,73,311.88,323.12,no,9,"På P2-mesanindekk finner vi topside-chokene på produksjonslinjene for brønnrammene H, K, O og Q"
Johan Sverdrup – System 18 – Havbunnsbrønner og,74,326.64,326.92,no,13,Topside-del av subsi-kontrollsystemet er plassert på RP-skjelderdekk
Johan Sverdrup – System 18 – Havbunnsbrønner og,74,326.64,326.92,no,13,Topside-del av subsi-kontrollsystemet er plassert på RP-skjelderdekk
Johan Sverdrup – System 18 – Havbunnsbrønner og,75,326.92,328.62,no,13,Brønnrammene er plassert på harddekkerne på subsi-kontrollsystemet og på RP-skjelderdekk
Johan Sverdrup – System 18 – Havbunnsbrønner og,75,326.92,328.62,no,13,Brønnrammene er plassert på harddekkerne på subsi-kontrollsystemet og på RP-skjelderdekk
Johan Sverdrup – System 18 – Havbunnsbrønner og,76,332.1,356.64,no,13,Brønnrammene er plassert på harddekkerne på subsi-kontrollsystemet og på RP-skjelderdekk
Johan Sverdrup – System 18 – Havbunnsbrønner og,76,332.1,356.64,no,13,Brønnrammene er plassert på harddekkerne på subsi-kontrollsystemet og på RP-skjelderdekk
Johan Sverdrup – System 18 – Havbunnsbrønner og,77,356.64,362.62,no,13,Før testen skal du gjennomgå og forstå følgende dokumenter
